Gene ID	Chromosome	Peak_start	Peak_end	annotation
AT4G38520	Chr4	18018024	18018038	5' UTR
AT4G38530	Chr4	18022217	18022218	Intron (AT4G38530.1/AT4G38530, intron 5 of 6)
AT4G38550	Chr4	18027370	18027374	Exon (AT4G38550.1/AT4G38550, exon 8 of 10)
AT4G38600	Chr4	18045873	18045887	Exon (AT4G38600.1/AT4G38600, exon 8 of 17)
AT4G38630	Chr4	18057551	18057558	Exon (AT4G38630.1/AT4G38630, exon 9 of 10)
AT4G38630	Chr4	18059351	18059354	Promoter
AT4G38630	Chr4	18059448	18059448	Promoter
AT4G38680	Chr4	18072299	18072343	Exon (AT4G38680.1/AT4G38680, exon 1 of 1)
AT4G38680	Chr4	18072498	18072507	Exon (AT4G38680.1/AT4G38680, exon 1 of 1)
AT4G38680	Chr4	18072611	18072622	Exon (AT4G38680.1/AT4G38680, exon 1 of 1)
AT4G38680	Chr4	18072730	18072793	Promoter
AT4G38710	Chr4	18078882	18078906	Exon (AT4G38710.1/AT4G38710, exon 1 of 2)
AT4G38740	Chr4	18083702	18083733	Exon (AT4G38740.1/AT4G38740, exon 1 of 1)
AT4G38740	Chr4	18083754	18083769	Exon (AT4G38740.1/AT4G38740, exon 1 of 1)
AT4G38740	Chr4	18083833	18083866	Exon (AT4G38740.1/AT4G38740, exon 1 of 1)
AT4G38740	Chr4	18083907	18083931	Exon (AT4G38740.1/AT4G38740, exon 1 of 1)
AT4G38740	Chr4	18083971	18083980	Exon (AT4G38740.1/AT4G38740, exon 1 of 1)
AT4G38770	Chr4	18097275	18097295	Exon (AT4G38770.1/AT4G38770, exon 2 of 2)
AT4G38770	Chr4	18097329	18097366	Exon (AT4G38770.1/AT4G38770, exon 2 of 2)
AT4G38770	Chr4	18097447	18097456	Exon (AT4G38770.1/AT4G38770, exon 2 of 2)
AT4G38770	Chr4	18097540	18097566	Exon (AT4G38775.1/AT4G38775, exon 1 of 4)
AT4G38870	Chr4	18133128	18133143	Exon (AT4G38870.1/AT4G38870, exon 1 of 1)
AT4G38920	Chr4	18147318	18147333	5' UTR
AT4G38920	Chr4	18147389	18147405	5' UTR
AT4G38920	Chr4	18148098	18148136	5' UTR
AT4G38920	Chr4	18148143	18148174	Exon (AT4G38920.1/AT4G38920, exon 2 of 3)
AT4G38920	Chr4	18148223	18148283	Exon (AT4G38920.1/AT4G38920, exon 2 of 3)
AT4G38970	Chr4	18164571	18164612	Exon (AT4G38970.2/AT4G38970, exon 4 of 7)
AT4G38970	Chr4	18165116	18165147	Exon (AT4G38970.2/AT4G38970, exon 2 of 7)
AT4G38970	Chr4	18165498	18165566	Promoter
AT4G39000	Chr4	18172539	18172541	Exon (AT4G39000.1/AT4G39000, exon 3 of 5)
AT4G39080	Chr4	18211084	18211105	Exon (AT4G39080.1/AT4G39080, exon 6 of 18)
AT4G39090	Chr4	18215959	18216010	Exon (AT4G39090.1/AT4G39090, exon 3 of 3)
AT4G39090	Chr4	18216121	18216153	Exon (AT4G39090.1/AT4G39090, exon 3 of 3)
AT4G39110	Chr4	18222515	18222524	Exon (AT4G39110.1/AT4G39110, exon 1 of 1)
AT4G39110	Chr4	18223904	18223915	Exon (AT4G39110.1/AT4G39110, exon 1 of 1)
AT4G39170	Chr4	18242796	18242816	Exon (AT4G39170.2/AT4G39170, exon 6 of 9)
AT4G39200	Chr4	18257804	18257821	Promoter
AT4G39200	Chr4	18257835	18257871	Exon (AT4G39200.1/AT4G39200, exon 3 of 4)
AT4G39280	Chr4	18281792	18281800	Exon (AT4G39280.2/AT4G39280, exon 17 of 18)
AT4G39280	Chr4	18284520	18284535	Promoter
AT4G39290	Chr4	18285715	18285727	Exon (AT4G39290.1/AT4G39290, exon 1 of 1)
AT4G39330	Chr4	18291587	18291614	Promoter
AT4G39330	Chr4	18291962	18292001	Exon (AT4G39330.1/AT4G39330, exon 3 of 5)
AT4G39345	Chr4	18293817	18293832	Promoter
AT4G39420	Chr4	18348664	18348678	Exon (AT4G39420.2/AT4G39420, exon 15 of 26)
AT4G39660	Chr4	18406921	18406943	5' UTR
AT4G39672	Chr4	18411302	18411319	Promoter
AT4G39730	Chr4	18432980	18433019	Promoter
AT4G39730	Chr4	18433105	18433126	Promoter
AT4G39760	Chr4	18443765	18443780	Promoter
AT4G39800	Chr4	18471187	18471218	Exon (AT4G39800.1/AT4G39800, exon 4 of 9)
AT4G39865	Chr4	18501730	18501749	Promoter
AT4G39940	Chr4	18519839	18519876	Promoter
AT4G39950	Chr4	18525710	18525746	Exon (AT4G39950.2/AT4G39950, exon 2 of 3)
AT4G39950	Chr4	18526856	18526857	Exon (AT4G39950.2/AT4G39950, exon 3 of 3)
AT4G39970	Chr4	18537850	18537870	Exon (AT4G39970.1/AT4G39970, exon 2 of 10)
AT4G40030	Chr4	18555841	18555858	Exon (AT4G40030.1/AT4G40030, exon 4 of 4)
AT4G40030	Chr4	18555870	18555938	Exon (AT4G40030.1/AT4G40030, exon 4 of 4)
AT4G40030	Chr4	18555960	18556019	Exon (AT4G40030.1/AT4G40030, exon 4 of 4)
AT4G40040	Chr4	18557563	18557639	Exon (AT4G40040.3/AT4G40040, exon 5 of 5)
AT5G01030	Chr5	10234	10250	5' UTR
AT5G01030	Chr5	12460	12474	Exon (AT5G01030.1/AT5G01030, exon 2 of 3)
AT5G01040	Chr5	13797	13803	Exon (AT5G01040.1/AT5G01040, exon 5 of 6)
AT5G01180	Chr5	62676	62687	Exon (AT5G01180.1/AT5G01180, exon 4 of 5)
AT5G01240	Chr5	98244	98254	Exon (AT5G01240.1/AT5G01240, exon 2 of 9)
AT5G01240	Chr5	98623	98635	5' UTR
AT5G01280	Chr5	114914	114929	Exon (AT5G01280.2/AT5G01280, exon 3 of 3)
AT5G01410	Chr5	172712	172758	Exon (AT5G01410.1/AT5G01410, exon 1 of 1)
AT5G01410	Chr5	172871	172875	Exon (AT5G01410.1/AT5G01410, exon 1 of 1)
AT5G01430	Chr5	177144	177168	Exon (AT5G01430.1/AT5G01430, exon 6 of 7)
AT5G01530	Chr5	209286	209346	Promoter
AT5G01530	Chr5	209505	209510	Exon (AT5G01530.1/AT5G01530, exon 1 of 2)
AT5G01530	Chr5	209547	209585	Exon (AT5G01530.1/AT5G01530, exon 1 of 2)
AT5G01530	Chr5	209910	209935	Exon (AT5G01530.1/AT5G01530, exon 2 of 2)
AT5G01530	Chr5	209966	210000	Exon (AT5G01530.1/AT5G01530, exon 2 of 2)
AT5G01530	Chr5	210007	210042	Exon (AT5G01530.1/AT5G01530, exon 2 of 2)
AT5G01530	Chr5	210143	210168	Exon (AT5G01530.1/AT5G01530, exon 2 of 2)
AT5G01560	Chr5	219856	219869	Exon (AT5G01560.1/AT5G01560, exon 1 of 1)
AT5G01595	Chr5	228459	228473	Exon (AT5G01600.1/AT5G01600, exon 6 of 8)
AT5G01600	Chr5	229518	229551	Promoter
AT5G01700	Chr5	261637	261651	Exon (AT5G01700.1/AT5G01700, exon 4 of 6)
AT5G01710	Chr5	264072	264073	Exon (AT5G01710.1/AT5G01710, exon 1 of 1)
AT5G01750	Chr5	290091	290113	Promoter
AT5G01800	Chr5	307481	307499	Exon (AT5G01800.1/AT5G01800, exon 2 of 6)
AT5G01870	Chr5	337282	337313	Promoter
AT5G01940	Chr5	364773	364786	5' UTR
AT5G01960	Chr5	372532	372545	Exon (AT5G01960.1/AT5G01960, exon 8 of 9)
AT5G02020	Chr5	387785	387810	Promoter
AT5G02025	Chr5	389893	389900	Promoter
AT5G02025	Chr5	389940	389950	Promoter
AT5G02050	Chr5	403566	403592	Exon (AT5G02050.1/AT5G02050, exon 2 of 3)
AT5G02160	Chr5	426440	426482	Promoter
AT5G02160	Chr5	426601	426638	Promoter
AT5G02160	Chr5	426910	427010	Exon (AT5G02160.1/AT5G02160, exon 2 of 2)
AT5G02240	Chr5	452231	452260	Exon (AT5G02240.1/AT5G02240, exon 4 of 7)
AT5G02240	Chr5	452367	452396	Exon (AT5G02240.1/AT5G02240, exon 5 of 7)
AT5G02250	Chr5	458831	458846	Exon (AT5G02250.1/AT5G02250, exon 13 of 15)
AT5G02330	Chr5	487215	487231	3' UTR
AT5G02380	Chr5	506753	506878	3' UTR
AT5G02380	Chr5	506885	506922	Promoter
AT5G02380	Chr5	507100	507126	Promoter
AT5G02450	Chr5	534150	534162	Exon (AT5G02450.1/AT5G02450, exon 3 of 4)
AT5G02450	Chr5	534185	534200	Exon (AT5G02450.1/AT5G02450, exon 3 of 4)
AT5G02450	Chr5	534233	534239	Exon (AT5G02450.1/AT5G02450, exon 3 of 4)
AT5G02450	Chr5	534358	534380	Exon (AT5G02450.1/AT5G02450, exon 4 of 4)
AT5G02500	Chr5	554058	554101	Exon (AT5G02500.2/AT5G02500, exon 3 of 3)
AT5G02500	Chr5	554235	554261	Exon (AT5G02500.2/AT5G02500, exon 3 of 3)
AT5G02500	Chr5	554301	554318	Exon (AT5G02500.2/AT5G02500, exon 3 of 3)
AT5G02500	Chr5	554416	554443	Exon (AT5G02500.2/AT5G02500, exon 3 of 3)
AT5G02500	Chr5	554758	554782	Exon (AT5G02500.1/AT5G02500, exon 2 of 2)
AT5G02500	Chr5	554914	554932	Exon (AT5G02500.2/AT5G02500, exon 2 of 3)
AT5G02500	Chr5	555701	555722	Exon (AT5G02500.2/AT5G02500, exon 2 of 3)
AT5G02505	Chr5	559349	559364	Promoter
AT5G02505	Chr5	559388	559389	Promoter
AT5G02505	Chr5	559399	559400	Promoter
AT5G02510	Chr5	559863	559877	Promoter
AT5G02550	Chr5	573315	573339	Promoter
AT5G02610	Chr5	588316	588353	Exon (AT5G02610.1/AT5G02610, exon 3 of 4)
AT5G02610	Chr5	588474	588506	Exon (AT5G02610.1/AT5G02610, exon 4 of 4)
AT5G02615	Chr5	588893	588909	Promoter
AT5G02650	Chr5	598918	598930	Exon (AT5G02650.1/AT5G02650, exon 6 of 8)
AT5G02720	Chr5	614683	614726	Promoter
AT5G02730	Chr5	616023	616038	Promoter
AT5G02740	Chr5	617825	617835	3' UTR
AT5G02760	Chr5	625404	625434	Promoter
AT5G02815	Chr5	642400	642426	Promoter
AT5G02870	Chr5	657990	658009	Promoter
AT5G02870	Chr5	658259	658290	Exon (AT5G02870.1/AT5G02870, exon 1 of 2)
AT5G02870	Chr5	658410	658440	Exon (AT5G02870.1/AT5G02870, exon 1 of 2)
AT5G02870	Chr5	658480	658503	Exon (AT5G02870.1/AT5G02870, exon 1 of 2)
AT5G02900	Chr5	675503	675515	Exon (AT5G02900.1/AT5G02900, exon 2 of 2)
AT5G02960	Chr5	693288	693312	Exon (AT5G02960.1/AT5G02960, exon 4 of 4)
AT5G02960	Chr5	693365	693399	Exon (AT5G02960.1/AT5G02960, exon 4 of 4)
AT5G02960	Chr5	693604	693635	Exon (AT5G02960.1/AT5G02960, exon 3 of 4)
AT5G02960	Chr5	693734	693744	Exon (AT5G02960.1/AT5G02960, exon 2 of 4)
AT5G03040	Chr5	711643	711648	Exon (AT5G03040.1/AT5G03040, exon 4 of 6)
AT5G03120	Chr5	735259	735272	3' UTR
AT5G03210	Chr5	763156	763190	Promoter
AT5G03240	Chr5	772312	772332	Exon (AT5G03240.1/AT5G03240, exon 2 of 2)
AT5G03270	Chr5	783283	783297	Intron (AT5G03270.1/AT5G03270, intron 4 of 6)
AT5G03300	Chr5	796905	796910	5' UTR
AT5G03300	Chr5	797145	797151	5' UTR
AT5G03300	Chr5	797188	797192	Exon (AT5G03300.2/AT5G03300, exon 3 of 11)
AT5G03300	Chr5	797289	797302	Exon (AT5G03300.2/AT5G03300, exon 4 of 11)
AT5G03300	Chr5	797448	797467	Exon (AT5G03300.2/AT5G03300, exon 5 of 11)
AT5G03300	Chr5	797921	797941	Exon (AT5G03300.2/AT5G03300, exon 7 of 11)
AT5G03300	Chr5	799512	799525	3' UTR
AT5G03340	Chr5	810520	810551	Exon (AT5G03340.1/AT5G03340, exon 4 of 5)
AT5G03415	Chr5	843527	843529	Exon (AT5G03415.2/AT5G03415, exon 3 of 10)
AT5G03415	Chr5	843686	843691	Exon (AT5G03415.2/AT5G03415, exon 4 of 10)
AT5G03435	Chr5	855301	855315	Exon (AT5G03435.1/AT5G03435, exon 2 of 3)
AT5G03460	Chr5	864524	864578	Promoter
AT5G03560	Chr5	901622	901635	Exon (AT5G03560.2/AT5G03560, exon 2 of 3)
AT5G03630	Chr5	923885	923889	Exon (AT5G03630.1/AT5G03630, exon 5 of 10)
AT5G03630	Chr5	923969	923981	Exon (AT5G03630.1/AT5G03630, exon 4 of 10)
AT5G03668	Chr5	947552	947564	Exon (AT5G03670.1/AT5G03670, exon 1 of 3)
AT5G03730	Chr5	976086	976096	Exon (AT5G03730.1/AT5G03730, exon 10 of 15)
AT5G03740	Chr5	982691	982698	Exon (AT5G03740.1/AT5G03740, exon 3 of 8)
AT5G03740	Chr5	982812	982819	Exon (AT5G03740.1/AT5G03740, exon 4 of 8)
AT5G03745	Chr5	984417	984449	Promoter
AT5G03775	Chr5	998999	999013	Promoter
AT5G03850	Chr5	1028585	1028671	Promoter
AT5G03850	Chr5	1028710	1028734	Promoter
AT5G03870	Chr5	1036252	1036266	Exon (AT5G03870.1/AT5G03870, exon 1 of 1)
AT5G04030	Chr5	1088477	1088487	Promoter
AT5G04040	Chr5	1092925	1092939	Exon (AT5G04040.1/AT5G04040, exon 4 of 4)
AT5G04130	Chr5	1127037	1127044	Exon (AT5G04130.1/AT5G04130, exon 4 of 21)
AT5G04140	Chr5	1130208	1130232	Promoter
AT5G04140	Chr5	1130570	1130595	Exon (AT5G04140.1/AT5G04140, exon 2 of 33)
AT5G04140	Chr5	1133519	1133539	Exon (AT5G04140.1/AT5G04140, exon 12 of 33)
AT5G04140	Chr5	1134598	1134613	Exon (AT5G04140.1/AT5G04140, exon 17 of 33)
AT5G04140	Chr5	1134705	1134717	Exon (AT5G04140.1/AT5G04140, exon 18 of 33)
AT5G04160	Chr5	1144557	1144582	Promoter
AT5G04170	Chr5	1145811	1145834	Promoter
AT5G04210	Chr5	1155198	1155212	Exon (AT5G04210.1/AT5G04210, exon 2 of 2)
AT5G04310	Chr5	1203964	1203976	Intron (AT5G04310.1/AT5G04310, intron 5 of 5)
AT5G04360	Chr5	1228257	1228259	Intron (AT5G04360.1/AT5G04360, intron 27 of 28)
AT5G04590	Chr5	1320922	1320930	Exon (AT5G04590.1/AT5G04590, exon 3 of 8)
AT5G04600	Chr5	1323698	1323713	5' UTR
AT5G04630	Chr5	1330899	1330912	Promoter
AT5G04660	Chr5	1336379	1336393	3' UTR
AT5G04800	Chr5	1389381	1389429	Exon (AT5G04800.2/AT5G04800, exon 2 of 2)
AT5G04800	Chr5	1389567	1389576	Exon (AT5G04800.2/AT5G04800, exon 2 of 2)
AT5G04900	Chr5	1435074	1435091	Promoter
AT5G04930	Chr5	1447886	1447897	Exon (AT5G04930.1/AT5G04930, exon 3 of 7)
AT5G04940	Chr5	1456489	1456504	Exon (AT5G04940.2/AT5G04940, exon 1 of 2)
AT5G05010	Chr5	1477423	1477457	Exon (AT5G05010.1/AT5G05010, exon 4 of 12)
AT5G05170	Chr5	1531263	1531272	Exon (AT5G05170.1/AT5G05170, exon 14 of 15)
AT5G05170	Chr5	1532187	1532208	Exon (AT5G05170.1/AT5G05170, exon 12 of 15)
AT5G05170	Chr5	1534566	1534573	Exon (AT5G05170.1/AT5G05170, exon 4 of 15)
AT5G05270	Chr5	1564788	1564813	Exon (AT5G05270.1/AT5G05270, exon 5 of 5)
AT5G05370	Chr5	1591711	1591747	Promoter
AT5G05390	Chr5	1596365	1596380	Exon (AT5G05390.1/AT5G05390, exon 5 of 6)
AT5G05500	Chr5	1630074	1630075	Promoter
AT5G05580	Chr5	1665999	1666037	Exon (AT5G05580.2/AT5G05580, exon 7 of 8)
AT5G05580	Chr5	1666040	1666041	Exon (AT5G05580.2/AT5G05580, exon 7 of 8)
AT5G05590	Chr5	1666942	1666960	3' UTR
AT5G05590	Chr5	1667115	1667136	Exon (AT5G05590.2/AT5G05590, exon 3 of 3)
AT5G05600	Chr5	1672425	1672442	Promoter
AT5G05610	Chr5	1678716	1678730	Promoter
AT5G05690	Chr5	1705855	1705871	Exon (AT5G05690.1/AT5G05690, exon 2 of 8)
AT5G05690	Chr5	1706618	1706677	5' UTR
AT5G05740	Chr5	1724047	1724065	Exon (AT5G05740.2/AT5G05740, exon 12 of 12)
AT5G05780	Chr5	1736531	1736535	Exon (AT5G05780.2/AT5G05780, exon 2 of 10)
AT5G05780	Chr5	1736623	1736624	Exon (AT5G05780.2/AT5G05780, exon 3 of 10)
AT5G05960	Chr5	1790332	1790332	Exon (AT5G05960.1/AT5G05960, exon 1 of 2)
AT5G05985	Chr5	1804652	1804671	Promoter
AT5G06043	Chr5	1817169	1817204	Promoter
AT5G06125	Chr5	1853302	1853317	Promoter
AT5G06160	Chr5	1865270	1865285	Intron (AT5G06160.1/AT5G06160, intron 2 of 10)
AT5G01155	Chr5	1867798	1867821	Promoter
AT5G06220	Chr5	1883171	1883185	Exon (AT5G06220.2/AT5G06220, exon 10 of 18)
AT5G06290	Chr5	1919503	1919555	Promoter
AT5G06290	Chr5	1920250	1920280	Exon (AT5G06290.1/AT5G06290, exon 3 of 7)
AT5G06290	Chr5	1920546	1920558	Intron (AT5G06290.1/AT5G06290, intron 4 of 6)
AT5G06290	Chr5	1920962	1920984	Exon (AT5G06290.1/AT5G06290, exon 6 of 7)
AT5G06290	Chr5	1921095	1921097	3' UTR
AT5G06350	Chr5	1943783	1943794	Exon (AT5G06350.1/AT5G06350, exon 19 of 20)
AT5G06510	Chr5	1986145	1986155	Exon (AT5G06510.1/AT5G06510, exon 4 of 5)
AT5G06530	Chr5	1991145	1991157	Exon (AT5G06530.1/AT5G06530, exon 8 of 11)
AT5G06600	Chr5	2024525	2024537	Exon (AT5G06600.1/AT5G06600, exon 11 of 32)
AT5G06630	Chr5	2036897	2036923	Exon (AT5G06630.1/AT5G06630, exon 1 of 1)
AT5G06630	Chr5	2037271	2037281	Exon (AT5G06630.1/AT5G06630, exon 1 of 1)
AT5G06630	Chr5	2037410	2037412	Promoter
AT5G06630	Chr5	2037417	2037419	Promoter
AT5G06630	Chr5	2037422	2037449	Promoter
AT5G06630	Chr5	2037493	2037501	Promoter
AT5G06640	Chr5	2040177	2040185	Exon (AT5G06640.2/AT5G06640, exon 2 of 2)
AT5G06640	Chr5	2040336	2040377	Exon (AT5G06640.2/AT5G06640, exon 2 of 2)
AT5G06640	Chr5	2041051	2041074	Exon (AT5G06645.1/AT5G06645, exon 2 of 2)
AT5G06640	Chr5	2041091	2041092	Exon (AT5G06645.1/AT5G06645, exon 2 of 2)
AT5G06640	Chr5	2041188	2041200	Exon (AT5G06645.1/AT5G06645, exon 2 of 2)
AT5G06640	Chr5	2041340	2041376	3' UTR
AT5G06685	Chr5	2060153	2060169	Promoter
AT5G06760	Chr5	2089835	2089870	Exon (AT5G06760.1/AT5G06760, exon 2 of 2)
AT5G06760	Chr5	2089960	2089997	Promoter
AT5G06770	Chr5	2091372	2091389	Exon (AT5G06770.2/AT5G06770, exon 2 of 2)
AT5G06780	Chr5	2095934	2095942	Exon (AT5G06780.2/AT5G06780, exon 4 of 10)
AT5G06860	Chr5	2132406	2132436	Promoter
AT5G06970	Chr5	2163232	2163245	Exon (AT5G06970.1/AT5G06970, exon 10 of 27)
AT5G07010	Chr5	2175343	2175357	Exon (AT5G07010.1/AT5G07010, exon 1 of 1)
AT5G07010	Chr5	2175954	2175970	Promoter
AT5G07020	Chr5	2180800	2180840	Exon (AT5G07020.1/AT5G07020, exon 3 of 3)
AT5G07020	Chr5	2180925	2180932	Exon (AT5G07020.1/AT5G07020, exon 3 of 3)
AT5G07020	Chr5	2181828	2181853	Exon (AT5G07020.1/AT5G07020, exon 2 of 3)
AT5G07030	Chr5	2184354	2184402	Exon (AT5G07030.1/AT5G07030, exon 2 of 3)
AT5G07090	Chr5	2203415	2203436	Exon (AT5G07090.1/AT5G07090, exon 5 of 5)
AT5G07090	Chr5	2203600	2203632	Exon (AT5G07090.1/AT5G07090, exon 5 of 5)
AT5G07090	Chr5	2203699	2203701	Exon (AT5G07090.1/AT5G07090, exon 5 of 5)
AT5G07140	Chr5	2214529	2214537	Exon (AT5G07140.1/AT5G07140, exon 2 of 3)
AT5G07290	Chr5	2294598	2294609	Exon (AT5G07290.1/AT5G07290, exon 3 of 14)
AT5G07340	Chr5	2318401	2318430	Exon (AT5G07340.1/AT5G07340, exon 3 of 6)
AT5G07350	Chr5	2322255	2322255	Exon (AT5G07350.1/AT5G07350, exon 11 of 17)
AT5G07350	Chr5	2323009	2323013	Exon (AT5G07350.1/AT5G07350, exon 9 of 17)
AT5G07350	Chr5	2323297	2323298	Exon (AT5G07350.1/AT5G07350, exon 8 of 17)
AT5G07350	Chr5	2323304	2323309	Exon (AT5G07350.1/AT5G07350, exon 8 of 17)
AT5G07350	Chr5	2323692	2323695	Exon (AT5G07350.1/AT5G07350, exon 7 of 17)
AT5G07350	Chr5	2323795	2323804	Exon (AT5G07350.1/AT5G07350, exon 6 of 17)
AT5G07350	Chr5	2324812	2324827	Exon (AT5G07350.1/AT5G07350, exon 2 of 17)
AT5G07360	Chr5	2327489	2327501	Exon (AT5G07360.1/AT5G07360, exon 10 of 12)
AT5G07440	Chr5	2356435	2356438	Exon (AT5G07440.1/AT5G07440, exon 2 of 7)
AT5G07440	Chr5	2356851	2356875	Exon (AT5G07440.1/AT5G07440, exon 3 of 7)
AT5G07570	Chr5	2394957	2394968	Exon (AT5G07570.2/AT5G07570, exon 3 of 3)
AT5G07740	Chr5	2462258	2462268	Exon (AT5G07740.2/AT5G07740, exon 4 of 16)
AT5G07890	Chr5	2518604	2518616	Exon (AT5G07890.3/AT5G07890, exon 6 of 9)
AT5G08050	Chr5	2578456	2578475	Promoter
AT5G08050	Chr5	2578899	2578922	Exon (AT5G08050.1/AT5G08050, exon 2 of 2)
AT5G08060	Chr5	2580903	2580981	Promoter
AT5G08075	Chr5	2587827	2587861	Promoter
AT5G01505	Chr5	2632588	2632627	Promoter
AT5G01515	Chr5	2632843	2632867	Promoter
AT5G08260	Chr5	2657495	2657499	Promoter
AT5G08280	Chr5	2664914	2664939	Exon (AT5G08280.1/AT5G08280, exon 2 of 5)
AT5G08290	Chr5	2666818	2666883	Exon (AT5G08290.1/AT5G08290, exon 2 of 2)
AT5G08300	Chr5	2667742	2667764	Promoter
AT5G08300	Chr5	2668540	2668557	Exon (AT5G08300.1/AT5G08300, exon 3 of 7)
AT5G08300	Chr5	2668845	2668856	Exon (AT5G08300.1/AT5G08300, exon 4 of 7)
AT5G08300	Chr5	2669412	2669419	Exon (AT5G08300.1/AT5G08300, exon 6 of 7)
AT5G08500	Chr5	2749546	2749549	Exon (AT5G08500.1/AT5G08500, exon 6 of 12)
AT5G08540	Chr5	2763947	2763964	Promoter
AT5G08610	Chr5	2792639	2792652	Exon (AT5G08610.1/AT5G08610, exon 5 of 10)
AT5G08640	Chr5	2804408	2804441	Exon (AT5G08640.1/AT5G08640, exon 1 of 3)
AT5G08670	Chr5	2818399	2818465	Exon (AT5G08670.1/AT5G08670, exon 9 of 9)
AT5G08670	Chr5	2819730	2819765	Exon (AT5G08670.1/AT5G08670, exon 5 of 9)
AT5G08680	Chr5	2822452	2822473	Exon (AT5G08680.1/AT5G08680, exon 1 of 9)
AT5G08680	Chr5	2823471	2823497	Exon (AT5G08680.1/AT5G08680, exon 6 of 9)
AT5G08680	Chr5	2824194	2824231	Exon (AT5G08680.1/AT5G08680, exon 8 of 9)
AT5G08680	Chr5	2824570	2824677	Exon (AT5G08680.1/AT5G08680, exon 9 of 9)
AT5G08690	Chr5	2826870	2826902	Exon (AT5G08690.1/AT5G08690, exon 4 of 9)
AT5G08690	Chr5	2826905	2826935	Exon (AT5G08690.1/AT5G08690, exon 4 of 9)
AT5G08690	Chr5	2827281	2827322	Exon (AT5G08690.1/AT5G08690, exon 6 of 9)
AT5G08690	Chr5	2827353	2827373	Exon (AT5G08690.1/AT5G08690, exon 6 of 9)
AT5G08690	Chr5	2827394	2827412	Exon (AT5G08690.1/AT5G08690, exon 6 of 9)
AT5G08690	Chr5	2827620	2827628	Exon (AT5G08690.1/AT5G08690, exon 7 of 9)
AT5G08690	Chr5	2828043	2828060	Exon (AT5G08690.1/AT5G08690, exon 8 of 9)
AT5G08690	Chr5	2828066	2828073	Exon (AT5G08690.1/AT5G08690, exon 8 of 9)
AT5G08790	Chr5	2859520	2859523	Exon (AT5G08790.1/AT5G08790, exon 3 of 3)
AT5G08790	Chr5	2859615	2859623	Exon (AT5G08790.1/AT5G08790, exon 2 of 3)
AT5G09330	Chr5	2894959	2894960	5' UTR
AT5G09370	Chr5	2909551	2909554	Exon (AT5G09370.1/AT5G09370, exon 3 of 3)
AT5G09510	Chr5	2955784	2955796	Exon (AT5G09510.1/AT5G09510, exon 4 of 4)
AT5G09510	Chr5	2956203	2956218	Promoter
AT5G09510	Chr5	2956304	2956329	Promoter
AT5G09510	Chr5	2956345	2956368	5' UTR
AT5G09585	Chr5	2975118	2975128	Promoter
AT5G09585	Chr5	2975144	2975204	Promoter
AT5G09590	Chr5	2976203	2976222	Exon (AT5G09590.1/AT5G09590, exon 3 of 6)
AT5G09590	Chr5	2976315	2976329	Exon (AT5G09590.1/AT5G09590, exon 4 of 6)
AT5G09600	Chr5	2979255	2979263	5' UTR
AT5G09600	Chr5	2979972	2980005	Exon (AT5G09600.3/AT5G09600, exon 4 of 5)
AT5G09600	Chr5	2980111	2980119	Exon (AT5G09600.3/AT5G09600, exon 5 of 5)
AT5G09650	Chr5	2991702	2991707	Exon (AT5G09650.1/AT5G09650, exon 4 of 6)
AT5G09650	Chr5	2992390	2992395	Exon (AT5G09650.1/AT5G09650, exon 2 of 6)
AT5G09650	Chr5	2992851	2992868	Promoter
AT5G09660	Chr5	2994651	2994669	Exon (AT5G09660.1/AT5G09660, exon 3 of 8)
AT5G09660	Chr5	2994815	2994855	Exon (AT5G09660.1/AT5G09660, exon 3 of 8)
AT5G09660	Chr5	2994987	2995011	Exon (AT5G09660.1/AT5G09660, exon 2 of 8)
AT5G09660	Chr5	2995041	2995050	Exon (AT5G09660.1/AT5G09660, exon 2 of 8)
AT5G09700	Chr5	3005363	3005397	Promoter
AT5G09700	Chr5	3005435	3005494	Promoter
AT5G09730	Chr5	3015027	3015061	3' UTR
AT5G09730	Chr5	3015091	3015158	3' UTR
AT5G09810	Chr5	3052808	3052825	5' UTR
AT5G09810	Chr5	3053460	3053500	Exon (AT5G09810.1/AT5G09810, exon 4 of 5)
AT5G09810	Chr5	3053788	3053814	Exon (AT5G09810.1/AT5G09810, exon 4 of 5)
AT5G09950	Chr5	3103132	3103144	Exon (AT5G09950.1/AT5G09950, exon 1 of 4)
AT5G09960	Chr5	3107158	3107180	5' UTR
AT5G09960	Chr5	3107580	3107593	Intron (AT5G09960.1/AT5G09960, intron 2 of 2)
AT5G10130	Chr5	3172354	3172378	Promoter
AT5G10160	Chr5	3185909	3185914	Promoter
AT5G10235	Chr5	3212368	3212385	Promoter
AT5G10270	Chr5	3222103	3222115	Exon (AT5G10270.1/AT5G10270, exon 12 of 12)
AT5G10300	Chr5	3240242	3240255	Exon (AT5G10300.1/AT5G10300, exon 2 of 3)
AT5G10340	Chr5	3253243	3253262	Promoter
AT5G10360	Chr5	3258887	3258898	Exon (AT5G10360.1/AT5G10360, exon 6 of 6)
AT5G10360	Chr5	3259311	3259313	Exon (AT5G10360.1/AT5G10360, exon 5 of 6)
AT5G10430	Chr5	3278112	3278184	Promoter
AT5G10450	Chr5	3285403	3285430	Exon (AT5G10450.2/AT5G10450, exon 2 of 4)
