Cluster	group	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
both	both	GO:0050897	cobalt ion binding	22/1745	51/29066	3.38260656968716e-14	1.49197111198701e-12	1.06310492190168e-12	AT1G02920/AT1G02930/AT1G20620/AT1G20630/AT1G48030/AT2G13560/AT2G21870/AT3G17240/AT3G22200/AT3G55410/AT3G61530/AT4G02930/AT4G11010/AT4G13930/AT4G35090/AT4G37930/AT5G07440/AT5G08670/AT5G23140/AT5G62530/AT5G66760/AT5G67590	22
both	both	GO:0006094	gluconeogenesis	15/1745	22/29066	5.11467483852983e-14	2.17814600882218e-12	1.55203926134698e-12	AT1G13440/AT1G43670/AT1G56190/AT1G79550/AT2G21330/AT2G36460/AT3G04120/AT3G12780/AT3G52930/AT3G54050/AT3G55440/AT3G55800/AT4G37870/AT4G38970/AT5G42740	15
both	both	GO:0019843	rRNA binding	26/1745	74/29066	5.76007194393214e-14	2.37122961691873e-12	1.68962110355343e-12	AT1G07320/AT1G09340/AT1G29070/AT1G33140/AT1G48920/AT1G52300/AT1G74970/AT2G17360/AT2G33800/AT2G39460/AT3G11940/AT3G16080/AT3G44890/AT3G52150/AT3G54210/AT3G55280/AT3G63490/AT4G01310/AT4G09800/AT5G07090/AT5G14320/AT5G15200/AT5G23740/AT5G47190/AT5G54600/AT5G58420	26
both	both	GO:0042742	defense response to bacterium	59/1745	335/29066	8.49603942939957e-14	3.38471248235757e-12	2.4117789347973e-12	AT1G02920/AT1G02930/AT1G06680/AT1G09340/AT1G13440/AT1G19350/AT1G20020/AT1G26630/AT1G31280/AT1G32060/AT1G53240/AT1G65930/AT1G79210/AT2G22330/AT2G30860/AT2G39730/AT2G47730/AT3G01480/AT3G01500/AT3G07525/AT3G10920/AT3G11630/AT3G12810/AT3G14210/AT3G14415/AT3G14420/AT3G16640/AT3G17210/AT3G23400/AT3G26520/AT3G27850/AT3G45430/AT3G52960/AT3G55800/AT3G62030/AT3G63190/AT4G03280/AT4G03550/AT4G09650/AT4G23100/AT4G23670/AT4G24670/AT4G31500/AT4G39090/AT4G39950/AT5G02500/AT5G06290/AT5G09650/AT5G10450/AT5G14740/AT5G15090/AT5G19510/AT5G49520/AT5G50850/AT5G58430/AT5G59890/AT5G66190/AT5G66570/AT5G67300	59
both	both	GO:0002181	cytoplasmic translation	19/1745	39/29066	1.21313032030741e-13	4.68192482993641e-12	3.33610838084537e-12	AT1G01100/AT1G15270/AT1G18540/AT1G27400/AT1G33120/AT1G41880/AT1G67430/AT1G74060/AT2G18020/AT2G37600/AT3G09200/AT3G53740/AT3G55750/AT4G16720/AT4G26230/AT4G36130/AT5G02450/AT5G47700/AT5G56710	19
both	both	GO:0005759	mitochondrial matrix	29/1745	95/29066	1.33727753090065e-13	5.00465985049182e-12	3.56607341573506e-12	AT1G14980/AT1G48030/AT1G49630/AT1G53240/AT1G59900/AT2G20360/AT2G20860/AT2G26800/AT2G30970/AT2G31955/AT2G44350/AT2G44620/AT2G44650/AT3G10920/AT3G15660/AT3G17240/AT3G19170/AT3G23990/AT4G29060/AT4G37930/AT5G02050/AT5G04140/AT5G09590/AT5G20720/AT5G23140/AT5G50850/AT5G53350/AT5G62530/AT5G65620	29
both	both	GO:0006979	response to oxidative stress	53/1745	294/29066	5.98323814042754e-13	2.17332326571412e-11	1.54860281281654e-11	AT1G02930/AT1G03680/AT1G07890/AT1G09970/AT1G13440/AT1G27330/AT1G35720/AT1G45145/AT1G56340/AT1G73120/AT1G76080/AT1G77490/AT1G78380/AT2G05710/AT2G14170/AT2G25080/AT2G31320/AT2G31570/AT2G37040/AT2G38380/AT2G39460/AT2G39800/AT2G40000/AT3G04120/AT3G11630/AT3G15360/AT3G22200/AT3G25530/AT3G44340/AT3G53260/AT3G53990/AT3G55280/AT3G62030/AT4G02380/AT4G09010/AT4G11010/AT4G11290/AT4G11600/AT4G11850/AT4G21860/AT4G21960/AT4G25100/AT4G33420/AT4G34710/AT4G35090/AT5G01410/AT5G06290/AT5G08670/AT5G13930/AT5G16980/AT5G17000/AT5G59880/AT5G64100	53
both	both	GO:0019253	reductive pentose-phosphate cycle	13/1745	18/29066	8.13440128373703e-13	2.87028159583292e-11	2.04522089419674e-11	AT1G12900/AT1G32060/AT1G42970/AT1G56190/AT1G67090/AT3G12780/AT3G26650/AT3G54050/AT3G55800/AT3G60750/AT5G38410/AT5G38420/AT5G38430	13
both	both	GO:0009523	photosystem II	16/1745	29/29066	8.56905729447476e-13	2.93966271074343e-11	2.0946584497605e-11	AT1G44575/AT1G67740/AT1G79040/AT2G05070/AT2G05100/AT2G30570/AT2G34430/AT3G08940/AT3G22840/AT3G27690/AT3G54890/AT4G17600/AT4G34190/AT5G01530/AT5G47110/AT5G54270	16
both	both	GO:0005777	peroxisome	45/1745	227/29066	1.10221265074889e-12	3.61025715280021e-11	2.57249092669165e-11	AT1G06290/AT1G06460/AT1G09340/AT1G11840/AT1G13440/AT1G19570/AT1G20620/AT1G20630/AT1G23310/AT1G68010/AT2G13360/AT2G21660/AT2G29990/AT2G33150/AT2G41790/AT3G01910/AT3G06860/AT3G09260/AT3G14210/AT3G14415/AT3G14420/AT3G15950/AT3G24170/AT3G48140/AT3G48170/AT3G52880/AT3G57090/AT4G00860/AT4G14880/AT4G16760/AT4G17520/AT4G20480/AT4G28220/AT4G29010/AT4G35090/AT5G09660/AT5G11520/AT5G12390/AT5G16370/AT5G17920/AT5G25980/AT5G26000/AT5G41210/AT5G43940/AT5G48230	45
both	both	GO:0009416	response to light stimulus	43/1745	210/29066	1.11084835470776e-12	3.61025715280021e-11	2.57249092669165e-11	AT1G06040/AT1G15820/AT1G16880/AT1G20620/AT1G20630/AT1G29910/AT1G29920/AT1G37130/AT1G42970/AT1G48030/AT1G58290/AT1G60950/AT1G61520/AT1G77760/AT1G79550/AT2G05070/AT2G05100/AT2G34430/AT2G36530/AT2G39730/AT3G08940/AT3G19820/AT3G26650/AT3G27690/AT3G47470/AT3G54890/AT3G61470/AT4G01900/AT4G02380/AT4G08920/AT4G10340/AT4G25050/AT4G27430/AT4G35090/AT4G37930/AT4G38740/AT5G01530/AT5G04140/AT5G08640/AT5G08790/AT5G09810/AT5G54270/AT5G58070	43
both	both	GO:0015991	ATP hydrolysis coupled proton transport	15/1745	26/29066	1.84216267742928e-12	5.83351514519272e-11	4.1566747593276e-11	AT1G12840/AT1G19910/AT1G20260/AT1G76030/AT1G78900/AT2G18960/AT3G01390/AT3G28710/AT3G28715/AT3G42050/AT4G02620/AT4G30190/AT4G38510/AT4G39080/AT5G57350	15
both	both	GO:0030076	light-harvesting complex	13/1745	20/29066	6.56858564339881e-12	2.02805081739938e-10	1.44508884154774e-10	AT1G29910/AT1G29920/AT1G61520/AT2G05070/AT2G05100/AT2G34430/AT3G27690/AT3G47470/AT3G54890/AT3G61470/AT4G10340/AT5G01530/AT5G54270	13
both	both	GO:0051287	NAD binding	21/1745	61/29066	2.35283118199421e-11	7.08718660917769e-10	5.04997912232904e-10	AT1G12900/AT1G13440/AT1G31180/AT1G42970/AT1G65930/AT1G68010/AT1G79530/AT2G13560/AT2G19940/AT2G31320/AT3G04120/AT3G09810/AT3G23810/AT3G25530/AT3G26650/AT4G13940/AT4G34200/AT5G14200/AT5G14780/AT5G28840/AT5G39320	21
both	both	GO:0015995	chlorophyll biosynthetic process	17/1745	41/29066	6.02803554745158e-11	1.77252950026255e-09	1.263016971847e-09	AT1G03475/AT1G03630/AT1G08520/AT1G10670/AT1G58290/AT1G69740/AT3G02780/AT3G48730/AT3G56940/AT3G59400/AT4G15560/AT4G18480/AT4G25080/AT4G27430/AT4G27440/AT5G13630/AT5G18660	17
both	both	GO:0046933	proton-transporting ATP synthase activity, rotational mechanism	13/1745	23/29066	8.17487185246588e-11	2.34789924134776e-09	1.67299703027209e-09	AT1G51650/AT1G76030/AT1G78900/AT2G33040/AT3G01390/AT4G04640/AT4G09650/AT4G29480/AT4G38510/AT5G08670/AT5G08680/AT5G08690/AT5G47030	13
both	both	GO:0009414	response to water deprivation	49/1745	298/29066	1.31876064859124e-10	3.70152136593224e-09	2.63752129718248e-09	AT1G01620/AT1G02930/AT1G05850/AT1G12110/AT1G15690/AT1G20440/AT1G35720/AT1G76080/AT1G76180/AT2G04030/AT2G05620/AT2G18960/AT2G21660/AT2G30870/AT2G37170/AT2G37180/AT2G38530/AT2G39010/AT2G39800/AT2G41430/AT2G45960/AT3G02480/AT3G23050/AT3G29320/AT3G45140/AT3G48170/AT3G52150/AT3G53420/AT3G54820/AT3G61430/AT4G02380/AT4G08920/AT4G13850/AT4G24020/AT4G24190/AT4G35100/AT4G38680/AT4G39090/AT4G39950/AT5G03740/AT5G13030/AT5G15960/AT5G15970/AT5G47120/AT5G56030/AT5G58070/AT5G58430/AT5G65020/AT5G67300	49
both	both	GO:0006099	tricarboxylic acid cycle	19/1745	54/29066	1.35631281394397e-10	3.72232516715735e-09	2.65234505837932e-09	AT1G04410/AT1G53240/AT1G53310/AT1G65930/AT2G05710/AT2G20420/AT2G42600/AT2G44350/AT2G46390/AT2G46505/AT3G09810/AT3G27380/AT3G47520/AT3G55410/AT4G35830/AT5G08300/AT5G09660/AT5G58330/AT5G66760	19
both	both	GO:0009269	response to desiccation	13/1745	24/29066	1.68514784541351e-10	4.42799487039507e-09	3.15517043396572e-09	AT1G01470/AT1G54100/AT1G76180/AT2G05070/AT2G05100/AT2G05520/AT2G21620/AT2G37180/AT2G39800/AT3G25760/AT3G27690/AT4G38680/AT4G39090	13
both	both	GO:0046961	proton-transporting ATPase activity, rotational mechanism	13/1745	24/29066	1.68514784541351e-10	4.42799487039507e-09	3.15517043396572e-09	AT1G12840/AT1G19910/AT1G78900/AT2G16510/AT2G33040/AT3G28710/AT3G28715/AT3G42050/AT4G02620/AT4G04640/AT4G34720/AT4G38920/AT4G39080	13
both	both	GO:0015935	small ribosomal subunit	11/1745	18/29066	7.6126981343049e-10	1.9451214502592e-08	1.38599747063004e-08	AT1G15810/AT1G34030/AT1G72370/AT3G13120/AT3G47370/AT3G56340/AT4G09800/AT5G09510/AT5G14320/AT5G15200/AT5G62300	11
both	both	GO:0015934	large ribosomal subunit	17/1745	47/29066	7.71748591600816e-10	1.9451214502592e-08	1.38599747063004e-08	AT1G14320/AT1G23290/AT1G33120/AT1G33140/AT1G67430/AT1G69620/AT2G01250/AT2G27530/AT2G39460/AT2G44120/AT3G05590/AT3G24830/AT3G27850/AT3G63490/AT5G02870/AT5G27850/AT5G54600	17
both	both	GO:0009853	photorespiration	17/1745	48/29066	1.12817029721923e-09	2.78658063413149e-08	1.98557972310584e-08	AT1G23310/AT1G47260/AT1G67090/AT1G67350/AT1G68010/AT1G80380/AT2G13360/AT2G27730/AT2G35370/AT4G37930/AT4G39660/AT5G04140/AT5G38410/AT5G38420/AT5G38430/AT5G52840/AT5G66510	17
both	both	GO:0009408	response to heat	32/1745	159/29066	1.31795434053354e-09	3.19151688344887e-08	2.27411729346964e-08	AT1G05850/AT1G06460/AT1G07890/AT1G14980/AT1G35720/AT1G50500/AT1G64520/AT1G79550/AT1G79930/AT2G04030/AT3G04120/AT3G23990/AT3G25230/AT3G53990/AT4G02450/AT4G15802/AT4G23100/AT4G26840/AT5G02500/AT5G09590/AT5G15450/AT5G17020/AT5G22060/AT5G28540/AT5G42020/AT5G42980/AT5G47910/AT5G55160/AT5G56010/AT5G56030/AT5G58070/AT5G65020	32
both	both	GO:0010218	response to far red light	17/1745	49/29066	1.63096589028181e-09	3.8735439894193e-08	2.76009612201537e-08	AT1G22770/AT1G29920/AT1G67090/AT2G01570/AT2G05070/AT2G05100/AT2G47700/AT3G08940/AT3G18780/AT3G27690/AT3G54890/AT4G08920/AT4G10340/AT5G01530/AT5G38410/AT5G38420/AT5G38430	17
both	both	GO:0005200	structural constituent of cytoskeleton	16/1745	44/29066	2.22350763158266e-09	5.18119231132941e-08	3.69186172791084e-08	AT1G04820/AT1G20010/AT1G49240/AT1G50010/AT2G29550/AT3G18780/AT4G14960/AT4G20890/AT5G09810/AT5G12250/AT5G19770/AT5G19780/AT5G23860/AT5G44340/AT5G62690/AT5G62700	16
both	both	GO:0000226	microtubule cytoskeleton organization	16/1745	45/29066	3.25803334688371e-09	7.45124293222479e-08	5.30938767640309e-08	AT1G04820/AT1G20010/AT1G50010/AT1G75950/AT2G29550/AT4G14960/AT4G20890/AT5G12250/AT5G18580/AT5G19770/AT5G19780/AT5G23860/AT5G44340/AT5G51600/AT5G62690/AT5G62700	16
both	both	GO:0007017	microtubule-based process	13/1745	29/29066	3.4499410275679e-09	7.74668576190247e-08	5.51990564410864e-08	AT1G04820/AT1G20010/AT1G50010/AT2G29550/AT4G14960/AT4G20890/AT5G12250/AT5G19770/AT5G19780/AT5G23860/AT5G44340/AT5G62690/AT5G62700	13
both	both	GO:0019762	glucosinolate catabolic process	14/1745	35/29066	5.26440166696065e-09	1.16098858191007e-07	8.27263119093817e-08	AT1G47600/AT1G51470/AT1G66270/AT1G66280/AT2G43910/AT3G09260/AT3G14210/AT3G16390/AT3G16400/AT3G16410/AT3G44320/AT3G60130/AT5G25980/AT5G26000	14
both	both	GO:0009645	response to low light intensity stimulus	8/1745	10/29066	6.7069637417279e-09	1.45317547737438e-07	1.03546106889834e-07	AT1G61520/AT2G05070/AT2G05100/AT2G06850/AT3G27690/AT3G47470/AT3G54890/AT3G61470	8
both	both	GO:0006833	water transport	11/1745	21/29066	7.13083962895513e-09	1.51837705892407e-07	1.08192049542768e-07	AT1G01620/AT2G36830/AT2G37170/AT2G37180/AT2G39010/AT2G45960/AT3G16240/AT3G53420/AT3G54820/AT3G61430/AT4G35100	11
both	both	GO:0010043	response to zinc ion	15/1745	43/29066	1.36619752350316e-08	2.85975244326508e-07	2.0377183401403e-07	AT1G04410/AT1G19570/AT1G57720/AT1G65930/AT2G21660/AT2G30860/AT2G38380/AT3G09200/AT3G10920/AT3G16450/AT3G55440/AT4G31300/AT5G13740/AT5G17920/AT5G24380	15
both	both	GO:0045309	protein phosphorylated amino acid binding	9/1745	14/29066	1.5095155753799e-08	3.10708622599029e-07	2.21395617722385e-07	AT1G22300/AT1G35160/AT1G78300/AT3G02520/AT4G09000/AT5G10450/AT5G16050/AT5G38480/AT5G65430	9
both	both	GO:0008266	poly(U) RNA binding	12/1745	27/29066	1.57589547901031e-08	3.19054248619301e-07	2.27342298611324e-07	AT1G06680/AT1G07320/AT1G20020/AT1G68010/AT2G37220/AT3G50820/AT3G53460/AT4G24770/AT4G37930/AT5G08690/AT5G66190/AT5G66570	12
both	both	GO:0000027	ribosomal large subunit assembly	14/1745	38/29066	1.84990851287033e-08	3.68489840870139e-07	2.62567659891273e-07	AT1G14320/AT1G18540/AT1G25260/AT1G26910/AT1G61580/AT1G66580/AT1G74060/AT2G39460/AT3G09200/AT3G25520/AT3G53020/AT3G55280/AT4G01310/AT5G39740	14
both	both	GO:0005525	GTP binding	41/1745	263/29066	2.00476526546894e-08	3.92997635373673e-07	2.80030703748042e-07	AT1G02130/AT1G04170/AT1G04820/AT1G10630/AT1G14830/AT1G20010/AT1G23490/AT1G30580/AT1G43890/AT1G50010/AT1G56070/AT1G62750/AT1G70490/AT2G29550/AT2G31955/AT2G44610/AT2G47170/AT3G11730/AT3G13870/AT3G46830/AT3G62290/AT3G63150/AT4G02510/AT4G02930/AT4G14960/AT4G20360/AT4G20890/AT5G12250/AT5G19770/AT5G19780/AT5G20010/AT5G20020/AT5G23860/AT5G37680/AT5G39900/AT5G42080/AT5G44340/AT5G47200/AT5G57960/AT5G62690/AT5G62700	41
both	both	GO:0051082	unfolded protein binding	26/1745	125/29066	2.21804150371787e-08	4.28012696420559e-07	3.04980706761208e-07	AT1G14980/AT1G55490/AT1G56340/AT2G04030/AT2G16600/AT2G38730/AT2G44650/AT3G13470/AT3G23990/AT3G62030/AT4G24190/AT4G24280/AT4G34870/AT4G38740/AT5G02500/AT5G09590/AT5G20720/AT5G22060/AT5G26360/AT5G28540/AT5G42020/AT5G53350/AT5G56000/AT5G56010/AT5G56030/AT5G61790	26
both	both	GO:0009644	response to high light intensity	18/1745	64/29066	2.3866173150035e-08	4.53457289850665e-07	3.23111267262012e-07	AT1G01470/AT1G61520/AT2G05070/AT2G05100/AT2G05620/AT2G39460/AT2G41430/AT3G18780/AT3G27690/AT3G47470/AT3G54890/AT3G55280/AT3G61470/AT4G08920/AT4G14890/AT4G34190/AT5G54270/AT5G58070	18
both	both	GO:0016887	ATPase activity	40/1745	256/29066	2.78410163510592e-08	5.20964472629669e-07	3.71213551347456e-07	AT1G06430/AT1G18370/AT1G19910/AT1G30580/AT1G51650/AT1G53750/AT2G16510/AT2G18960/AT2G21380/AT2G25170/AT2G25530/AT2G30950/AT3G05530/AT3G09840/AT3G12810/AT4G18480/AT4G19210/AT4G24190/AT4G24280/AT4G30190/AT4G34720/AT4G38920/AT4G39080/AT5G02500/AT5G03340/AT5G09590/AT5G11170/AT5G11200/AT5G15450/AT5G19990/AT5G20000/AT5G28540/AT5G42020/AT5G42270/AT5G50920/AT5G51070/AT5G53350/AT5G56030/AT5G57350/AT5G58290	40
both	both	GO:0019904	protein domain specific binding	9/1745	15/29066	3.57143249983893e-08	6.58316289149415e-07	4.69083671620636e-07	AT1G22300/AT1G35160/AT1G78300/AT3G02520/AT4G09000/AT5G10450/AT5G16050/AT5G38480/AT5G65430	9
both	both	GO:0003746	translation elongation factor activity	17/1745	59/29066	3.92077905373309e-08	7.12082666376524e-07	5.07394936365458e-07	AT1G07920/AT1G07930/AT1G07940/AT1G09640/AT1G26630/AT1G30230/AT1G45332/AT1G56070/AT1G57720/AT1G62750/AT2G18110/AT4G02930/AT4G20360/AT4G29060/AT5G19510/AT5G39900/AT5G60390	17
both	both	GO:0000028	ribosomal small subunit assembly	12/1745	29/29066	4.20325445513827e-08	7.52321630738517e-07	5.36067234858215e-07	AT1G72370/AT2G36160/AT3G02080/AT3G11510/AT3G11940/AT3G61110/AT4G25740/AT5G09510/AT5G41520/AT5G52650/AT5G61170/AT5G64140	12
both	both	GO:0009631	cold acclimation	16/1745	54/29066	6.34822669466882e-08	1.12000856684514e-06	7.98062784472651e-07	AT1G10760/AT1G20440/AT1G29390/AT1G56070/AT1G76180/AT1G77490/AT2G15970/AT2G38170/AT3G53460/AT3G55160/AT4G13850/AT4G24770/AT4G38680/AT5G15960/AT5G38480/AT5G67590	16
both	both	GO:0009611	response to wounding	33/1745	204/29066	1.94370569223261e-07	3.38095285902433e-06	2.40910001290802e-06	AT1G01470/AT1G09340/AT1G17840/AT1G26630/AT1G51680/AT1G53165/AT1G71697/AT1G76930/AT2G22330/AT2G26690/AT2G28900/AT2G30020/AT2G33150/AT2G37040/AT2G38870/AT3G13790/AT3G16470/AT3G23050/AT3G24550/AT3G25230/AT3G45140/AT3G53260/AT4G16760/AT4G34190/AT4G34710/AT5G08790/AT5G09810/AT5G12140/AT5G13930/AT5G14780/AT5G42650/AT5G43940/AT5G47910	33
both	both	GO:0010114	response to red light	16/1745	59/29066	2.4807644083661e-07	4.25520006157241e-06	3.03204538800302e-06	AT1G29920/AT1G67090/AT2G05070/AT2G05100/AT2G47700/AT3G08940/AT3G18780/AT3G27690/AT3G54890/AT4G08920/AT4G10340/AT4G31500/AT5G01530/AT5G38410/AT5G38420/AT5G38430	16
both	both	GO:0000275	mitochondrial proton-transporting ATP synthase complex, catalytic core F(1)	7/1745	10/29066	2.83897333421549e-07	4.80292064076182e-06	3.42232401932826e-06	AT1G51650/AT2G33040/AT4G04640/AT5G08670/AT5G08680/AT5G08690/AT5G47030	7
both	both	GO:0000502	proteasome complex	19/1745	82/29066	2.89330366687663e-07	4.82868922782789e-06	3.44068544169113e-06	AT1G04250/AT1G20200/AT1G53750/AT1G56450/AT1G64520/AT1G79210/AT2G32730/AT3G05530/AT3G23050/AT3G27430/AT3G51260/AT3G60820/AT4G14800/AT4G24820/AT4G31300/AT5G05780/AT5G19990/AT5G20000/AT5G58290	19
both	both	GO:0005747	mitochondrial respiratory chain complex I	16/1745	60/29066	3.1950144536986e-07	5.2611238004237e-06	3.74881695900636e-06	AT1G47260/AT1G48030/AT1G67350/AT1G67785/AT1G76200/AT2G20360/AT2G27730/AT2G42210/AT3G03070/AT3G17240/AT5G08670/AT5G08690/AT5G47570/AT5G52840/AT5G66510/AT5G67590	16
both	both	GO:0009532	plastid stroma	10/1745	23/29066	3.2945233830145e-07	5.35360049739857e-06	3.81471128559574e-06	AT1G11750/AT1G49970/AT3G47520/AT4G12060/AT4G17040/AT4G24280/AT5G15450/AT5G23140/AT5G45390/AT5G50920	10
both	both	GO:0010205	photoinhibition	8/1745	14/29066	3.59958774000107e-07	5.7733647518199e-06	4.11381456000122e-06	AT1G06430/AT1G67740/AT2G30950/AT3G50820/AT4G04020/AT4G30950/AT5G42270/AT5G66570	8
both	both	GO:0080167	response to karrikin	25/1745	134/29066	3.75495132550391e-07	5.94533959871452e-06	4.23635534159415e-06	AT1G06040/AT1G10960/AT1G22770/AT1G25275/AT1G44575/AT1G50900/AT1G61800/AT1G71100/AT2G37040/AT2G47730/AT3G11600/AT3G13790/AT3G19450/AT3G22840/AT3G47470/AT3G52360/AT3G52930/AT3G53260/AT4G03280/AT4G34710/AT4G35110/AT5G05270/AT5G08050/AT5G08640/AT5G57710	25
both	both	GO:0015986	ATP synthesis coupled proton transport	10/1745	24/29066	5.34304929097228e-07	8.35274161310224e-06	5.95175110893115e-06	AT1G51650/AT2G33040/AT4G04640/AT4G09650/AT4G29480/AT4G39080/AT5G08670/AT5G08680/AT5G08690/AT5G47030	10
both	both	GO:0000325	plant-type vacuole	13/1745	43/29066	8.42319271480031e-07	1.3003303753473e-05	9.26551198628034e-06	AT1G12840/AT1G15690/AT1G54000/AT1G62660/AT1G75820/AT1G78900/AT2G34660/AT3G01390/AT3G28710/AT3G42050/AT4G39080/AT5G23820/AT5G46860	13
both	both	GO:0006457	protein folding	35/1745	238/29066	8.77345816420051e-07	1.33768158429477e-05	9.53165825246475e-06	AT1G14980/AT1G55490/AT1G56340/AT1G79930/AT2G04030/AT2G16600/AT2G38730/AT2G42750/AT2G44650/AT2G47320/AT3G01480/AT3G16420/AT3G62030/AT4G02450/AT4G13830/AT4G24190/AT4G24280/AT4G34870/AT4G35450/AT4G38740/AT5G02500/AT5G09590/AT5G22060/AT5G26360/AT5G27240/AT5G28540/AT5G35100/AT5G42020/AT5G42980/AT5G53350/AT5G55220/AT5G56000/AT5G56010/AT5G56030/AT5G61790	35
both	both	GO:0015250	water channel activity	12/1745	37/29066	9.56884456191766e-07	1.44116134560589e-05	1.02690039201068e-05	AT1G01620/AT2G36830/AT2G37170/AT2G37180/AT2G39010/AT2G45960/AT3G16240/AT3G26520/AT3G53420/AT3G54820/AT3G61430/AT4G35100	12
both	both	GO:0030170	pyridoxal phosphate binding	19/1745	89/29066	1.11178039577038e-06	1.65427564912822e-05	1.17875511840715e-05	AT1G23310/AT1G65960/AT2G30970/AT2G43750/AT3G01120/AT3G22200/AT3G29320/AT3G48730/AT3G59760/AT3G61440/AT4G13930/AT4G14880/AT4G31990/AT4G33680/AT4G37930/AT4G39660/AT5G11520/AT5G19550/AT5G49810	19
both	both	GO:0003924	GTPase activity	28/1745	173/29066	1.57571715303928e-06	2.31667938571846e-05	1.65075130318401e-05	AT1G02130/AT1G04170/AT1G07920/AT1G07940/AT1G14830/AT1G20010/AT1G43890/AT1G45332/AT1G56070/AT2G29550/AT2G44610/AT3G11730/AT3G13870/AT3G46830/AT3G63150/AT4G02510/AT4G02930/AT4G14960/AT4G20360/AT4G20890/AT5G12250/AT5G20010/AT5G20020/AT5G23860/AT5G42080/AT5G44340/AT5G47200/AT5G60390	28
both	both	GO:0009543	chloroplast thylakoid lumen	18/1745	83/29066	1.66236816277951e-06	2.41532315415611e-05	1.72103998028937e-05	AT1G03600/AT1G06680/AT1G20340/AT1G54780/AT2G43560/AT2G44920/AT3G01480/AT3G26060/AT3G27925/AT3G29240/AT3G50820/AT4G05180/AT4G09010/AT4G11010/AT4G21280/AT5G64040/AT5G64350/AT5G66570	18
both	both	GO:0045454	cell redox homeostasis	25/1745	145/29066	1.72812931896732e-06	2.48167408014493e-05	1.76831837289679e-05	AT1G03680/AT1G15020/AT1G45145/AT1G48030/AT1G62180/AT1G65980/AT1G67740/AT1G76080/AT2G47470/AT3G02730/AT3G11630/AT3G15360/AT3G15660/AT3G17240/AT3G24170/AT3G26060/AT3G52960/AT4G21990/AT4G35090/AT5G03870/AT5G06290/AT5G15230/AT5G40370/AT5G42980/AT5G66410	25
both	both	GO:0019344	cysteine biosynthetic process	9/1745	22/29066	2.41554413159798e-06	3.42896207186609e-05	2.44330900667382e-05	AT1G62180/AT2G43750/AT3G13110/AT3G59760/AT3G61440/AT3G62030/AT4G14880/AT4G21990/AT4G29210	9
both	both	GO:0005198	structural molecule activity	15/1745	65/29066	5.34444247798785e-06	7.50043915944886e-05	5.34444247798785e-05	AT1G10500/AT3G08530/AT3G11130/AT3G23400/AT3G63460/AT4G04020/AT4G20890/AT4G22240/AT4G25910/AT4G31480/AT4G31490/AT4G34450/AT5G54270/AT5G62690/AT5G62700	15
both	both	GO:0006730	one-carbon metabolic process	10/1745	30/29066	5.8718254739886e-06	8.14798253974822e-05	5.80584990686513e-05	AT1G02500/AT2G36880/AT2G44160/AT3G17390/AT3G23810/AT3G59970/AT4G01850/AT4G13930/AT4G13940/AT4G37930	10
both	both	GO:0009737	response to abscisic acid	49/1745	418/29066	6.2367211755192e-06	8.47332594377862e-05	6.03767354698396e-05	AT1G17840/AT1G20440/AT1G20630/AT1G22300/AT1G32080/AT1G35720/AT1G43670/AT1G54100/AT1G76180/AT1G76930/AT1G77180/AT2G01570/AT2G05520/AT2G05710/AT2G15970/AT2G18960/AT2G31320/AT2G32690/AT2G36530/AT2G37170/AT2G37220/AT2G39800/AT2G46820/AT3G05880/AT3G06550/AT3G15730/AT3G48170/AT3G53420/AT3G57870/AT3G62030/AT3G63150/AT4G02380/AT4G04020/AT4G14605/AT4G21410/AT4G34710/AT4G35100/AT4G38680/AT4G38970/AT5G02240/AT5G03740/AT5G15960/AT5G15970/AT5G25980/AT5G26000/AT5G53160/AT5G54270/AT5G67300/AT5G67580	49
both	both	GO:0009637	response to blue light	14/1745	58/29066	6.24350332699477e-06	8.47332594377862e-05	6.03767354698396e-05	AT1G22770/AT1G29920/AT1G67090/AT2G05100/AT3G08940/AT3G27690/AT3G54890/AT4G08920/AT4G10340/AT5G01530/AT5G38410/AT5G38420/AT5G38430/AT5G58140	14
both	both	GO:0006122	mitochondrial electron transport, ubiquinol to cytochrome c	7/1745	14/29066	6.55423773661585e-06	8.7983517442615e-05	6.26927087850212e-05	AT1G15120/AT1G22840/AT3G52730/AT4G32470/AT5G13430/AT5G13440/AT5G40810	7
both	both	GO:0005750	mitochondrial respiratory chain complex III	8/1745	19/29066	6.90609351348556e-06	9.17099514962867e-05	6.53479816329817e-05	AT1G15120/AT1G51980/AT2G40765/AT3G52730/AT4G32470/AT5G13430/AT5G13440/AT5G40810	8
both	both	GO:0009706	chloroplast inner membrane	16/1745	75/29066	7.76379206974524e-06	0.000102003012831227	7.26823087380406e-05	AT1G32080/AT1G42960/AT2G38040/AT3G26570/AT3G44880/AT3G56940/AT3G61870/AT4G30950/AT5G12470/AT5G12860/AT5G13630/AT5G16660/AT5G17520/AT5G19500/AT5G50920/AT5G62720	16
both	both	GO:0010196	nonphotochemical quenching	6/1745	10/29066	7.90408215693987e-06	0.000102753068040218	7.32167610327062e-05	AT1G15820/AT1G44575/AT1G74730/AT4G03280/AT4G10340/AT5G08050	6
