Cluster	group	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
DEG_only	DEG_only	GO:0008194	UDP-glycosyltransferase activity	39/4494	126/29066	9.30598479797789e-06	0.000274898790932267	0.000217662086537967	AT4G02280/AT4G14090/AT4G15490/AT3G50740/AT5G20830/AT4G09500/AT2G36780/AT1G22370/AT2G30140/AT3G21750/AT5G17050/AT2G22590/AT1G73880/AT2G16890/AT3G46700/AT4G15550/AT5G01220/AT3G11340/AT1G01390/AT2G36750/AT4G34138/AT2G36970/AT1G05680/AT4G15480/AT4G27570/AT3G29630/AT5G53990/AT5G03490/AT5G17040/AT2G36770/AT1G07250/AT2G36800/AT5G05870/AT4G27560/AT5G05900/AT3G21790/AT1G07240/AT3G46720/AT2G15480	39
DEG_only	DEG_only	GO:0006631	fatty acid metabolic process	23/4494	59/29066	1.02455456286548e-05	0.000296719037127906	0.000234939137119412	AT2G04350/AT4G32770/AT3G10520/AT2G11810/AT2G47240/AT1G73680/AT4G15440/AT3G02620/AT2G43710/AT1G76290/AT2G45970/AT2G01490/AT4G05530/AT5G20410/AT5G16340/AT3G06810/AT3G15730/AT3G48460/AT1G77590/AT1G49430/AT1G01600/AT3G12800/AT1G53520	23
DEG_only	DEG_only	GO:0006949	syncytium formation	10/4494	15/29066	1.0941293086393e-05	0.000310774805550047	0.000246068352610984	AT1G69530/AT2G40610/AT1G14520/AT2G39700/AT2G19800/AT4G28250/AT1G26770/AT2G03090/AT2G20750/AT2G37640	10
DEG_only	DEG_only	GO:0050660	flavin adenine dinucleotide binding	29/4494	85/29066	1.64722396031705e-05	0.000459047130073261	0.00036346888180978	AT1G62540/AT5G24140/AT4G16760/AT4G19380/AT4G37760/AT5G67220/AT5G43890/AT4G38890/AT3G24170/AT5G24150/AT4G30210/AT3G45300/AT3G52880/AT5G66760/AT1G63940/AT5G65110/AT3G09940/AT3G06810/AT3G13070/AT3G27820/AT1G12130/AT4G28570/AT1G50940/AT5G24160/AT5G03630/AT5G07800/AT3G02280/AT1G06290/AT4G28720	29
DEG_only	DEG_only	GO:0042802	identical protein binding	44/4494	153/29066	2.07572650883917e-05	0.000567749639547305	0.000449538431056591	AT1G52400/AT1G09530/AT1G06570/AT5G28770/AT5G01600/AT4G22200/AT1G19850/AT5G55280/AT4G33950/AT4G23750/AT2G30490/AT3G17860/AT5G46790/AT4G23690/AT5G58140/AT5G24020/AT1G04310/AT3G27925/AT2G47450/AT4G31800/AT3G46940/AT2G22810/AT3G11050/AT1G79340/AT3G57420/AT3G09840/AT2G40060/AT5G05000/AT2G45740/AT5G02820/AT5G56950/AT3G17880/AT1G04050/AT4G39400/AT1G50170/AT1G04400/AT4G37770/AT5G10290/AT4G00020/AT2G39760/AT5G41990/AT4G22890/AT5G65700/AT2G14750	44
DEG_only	DEG_only	GO:0032259	methylation	54/4494	201/29066	2.23040117432875e-05	0.00059896409717883	0.000474253723383587	AT1G73600/AT1G15125/AT4G25730/AT3G56080/AT4G34050/AT4G31790/AT1G33800/AT1G21130/AT5G19300/AT1G21100/AT3G26410/AT1G64600/AT4G00750/AT2G31740/AT1G69523/AT2G34300/AT1G29470/AT5G37990/AT1G78240/AT5G04370/AT5G49560/AT1G04430/AT1G06560/AT1G21120/AT5G40850/AT4G24800/AT5G59500/AT3G49720/AT5G40690/AT5G40830/AT5G17920/AT1G21110/AT1G16445/AT4G19120/AT5G20980/AT4G33120/AT5G13710/AT1G64970/AT4G36470/AT4G35160/AT1G77260/AT5G54160/AT1G66700/AT4G18030/AT4G22530/AT2G26200/AT1G76090/AT4G13330/AT2G43200/AT3G61210/AT5G40530/AT4G34360/AT5G01710/AT5G10620	54
DEG_only	DEG_only	GO:0009631	cold acclimation	21/4494	54/29066	2.56863191825675e-05	0.000669714384510641	0.000530273086406529	AT3G50970/AT2G15970/AT1G20450/AT1G20440/AT5G15960/AT1G76180/AT2G42530/AT2G21490/AT1G10760/AT5G50950/AT3G50980/AT2G38170/AT4G39130/AT5G38480/AT2G17870/AT1G29390/AT3G55160/AT2G46810/AT4G15910/AT1G28520/AT4G04920	21
DEG_only	DEG_only	GO:0010025	wax biosynthetic process	12/4494	22/29066	2.58454434103633e-05	0.000669714384510641	0.000530273086406529	AT1G02205/AT1G68530/AT2G47240/AT5G62470/AT1G01120/AT5G02890/AT5G57800/AT5G37300/AT1G51500/AT1G10670/AT3G60500/AT1G49430	12
DEG_only	DEG_only	GO:0008168	methyltransferase activity	43/4494	150/29066	2.78588021517348e-05	0.000709438806519178	0.000561726482587611	AT1G15125/AT4G25730/AT3G56080/AT5G03190/AT4G31790/AT3G12270/AT2G22400/AT5G19300/AT1G21100/AT3G26410/AT1G64600/AT2G31740/AT1G69523/AT4G40000/AT1G04870/AT5G37990/AT1G78240/AT5G04370/AT5G49560/AT1G06560/AT1G21120/AT5G40850/AT4G24800/AT5G59500/AT5G26180/AT3G49720/AT5G40690/AT5G40830/AT1G16445/AT3G53400/AT4G19120/AT4G33120/AT3G06930/AT5G49160/AT1G66700/AT4G22530/AT2G26200/AT4G13330/AT3G61210/AT5G40530/AT4G34360/AT5G01710/AT5G10620	43
DEG_only	DEG_only	GO:0005832	chaperonin-containing T-complex	8/4494	11/29066	3.44568291283882e-05	0.000862588756315752	0.000682989066220148	AT3G20050/AT5G16070/AT5G26360/AT3G03960/AT3G18190/AT3G11830/AT1G24510/AT3G02530	8
DEG_only	DEG_only	GO:0006012	galactose metabolic process	13/4494	26/29066	4.01093326990415e-05	0.000987358073274739	0.000781780151379564	AT4G10960/AT1G56600/AT3G01260/AT5G44480/AT1G09350/AT5G57330/AT1G30620/AT2G34850/AT2G47180/AT3G61610/AT5G66530/AT4G20460/AT3G47800	13
DEG_only	DEG_only	GO:0016762	xyloglucan:xyloglucosyl transferase activity	15/4494	33/29066	4.29920691303218e-05	0.00104097190336861	0.000824231040617559	AT3G44990/AT1G65310/AT1G10550/AT1G11545/AT4G14130/AT5G48070/AT1G32170/AT4G25810/AT4G30270/AT4G37800/AT4G28850/AT3G48580/AT5G13870/AT4G30290/AT5G65730	15
DEG_only	DEG_only	GO:0008422	beta-glucosidase activity	22/4494	60/29066	4.84011136913053e-05	0.00115303943422674	0.000912964979813924	AT1G52400/AT1G02850/AT3G21370/AT5G24090/AT5G28510/AT3G62740/AT3G06510/AT1G45191/AT3G60130/AT5G20950/AT3G62750/AT1G61820/AT1G26560/AT2G44460/AT1G60260/AT2G44490/AT5G25980/AT3G03640/AT5G49900/AT3G60140/AT5G36890/AT1G61810	22
DEG_only	DEG_only	GO:0009636	response to toxic substance	11/4494	20/29066	5.12184654849413e-05	0.00119334113780283	0.000944875461710393	AT2G37760/AT3G50740/AT5G39050/AT4G29210/AT3G23560/AT2G37770/AT2G36750/AT4G15480/AT4G37270/AT3G29670/AT5G02790	11
DEG_only	DEG_only	GO:0006413	translational initiation	32/4494	103/29066	5.22834791542751e-05	0.00119334113780283	0.000944875461710393	AT3G13920/AT5G57870/AT1G22780/AT1G69410/AT4G38710/AT2G40290/AT3G57290/AT5G27640/AT4G20980/AT5G25780/AT3G56150/AT1G10840/AT1G29240/AT2G46280/AT3G11400/AT5G35620/AT1G18070/AT2G34750/AT5G54940/AT5G44320/AT4G11160/AT1G16720/AT5G25754/AT2G39990/AT4G19210/AT2G24060/AT3G07300/AT2G34970/AT5G10625/AT5G05470/AT1G17440/AT1G34360	32
DEG_only	DEG_only	GO:0010150	leaf senescence	34/4494	112/29066	5.25167054551006e-05	0.00119334113780283	0.000944875461710393	AT5G52310/AT5G59220/AT5G13170/AT2G42530/AT5G52300/AT1G17020/AT2G43570/AT5G39610/AT1G73680/AT3G10985/AT1G76680/AT5G11520/AT1G54040/AT1G69490/AT3G15030/AT4G32940/AT1G32450/AT5G12080/AT4G01250/AT3G11340/AT4G10500/AT1G27320/AT3G15010/AT4G16110/AT4G03550/AT3G48140/AT5G62000/AT5G42000/AT1G54130/AT3G51430/AT5G51640/AT2G41060/AT3G10500/AT5G16470	34
DEG_only	DEG_only	GO:0019761	glucosinolate biosynthetic process	18/4494	45/29066	6.18572746091357e-05	0.00138429082723778	0.00109606749746012	AT2G25450/AT1G62540/AT4G13770/AT5G14200/AT5G23020/AT3G19710/AT3G58990/AT2G22330/AT1G04350/AT1G16400/AT1G74100/AT5G43450/AT4G13430/AT2G43100/AT4G12030/AT5G23010/AT1G12130/AT1G18590	18
DEG_only	DEG_only	GO:0005759	mitochondrial matrix	30/4494	95/29066	6.3112026582402e-05	0.00139129049645086	0.00110160976485544	AT1G23800/AT2G42790/AT5G26860/AT5G02050/AT5G62530/AT3G23990/AT4G27340/AT5G05990/AT5G60960/AT3G45300/AT3G55605/AT5G53350/AT5G46180/AT1G14980/AT1G65290/AT1G23100/AT3G58750/AT5G60730/AT1G49630/AT3G56350/AT4G11120/AT3G15020/AT5G09590/AT5G04140/AT3G10160/AT1G03090/AT1G50940/AT1G15870/AT5G36950/AT2G26800	30
DEG_only	DEG_only	GO:0019825	oxygen binding	59/4494	234/29066	7.12321182627298e-05	0.00154720350991253	0.00122506011439463	AT4G19230/AT3G48520/AT5G23190/AT5G08250/AT4G13770/AT1G12740/AT2G29090/AT5G07990/AT1G13080/AT5G45340/AT2G45570/AT3G10520/AT1G64950/AT3G14680/AT4G27710/AT3G26180/AT3G20100/AT3G26290/AT4G13290/AT3G28740/AT2G46950/AT5G48000/AT4G39510/AT3G14690/AT1G13090/AT2G34500/AT1G11600/AT4G22690/AT4G39480/AT5G57220/AT2G22330/AT1G16400/AT2G45970/AT5G09970/AT1G13110/AT3G20120/AT3G14620/AT3G30180/AT3G19270/AT3G26280/AT4G12320/AT1G65340/AT3G03470/AT4G37400/AT3G14660/AT2G24180/AT3G26300/AT5G57260/AT5G25120/AT2G26170/AT3G26330/AT2G34490/AT5G47990/AT4G39500/AT2G27000/AT1G01600/AT3G26230/AT4G37330/AT1G78490	59
DEG_only	DEG_only	GO:0009269	response to desiccation	12/4494	24/29066	7.97852095987688e-05	0.00170786600836785	0.00135227105818813	AT5G52310/AT2G33380/AT1G54100/AT1G76180/AT1G01470/AT1G48130/AT4G39090/AT2G05100/AT2G05070/AT2G44060/AT2G21620/AT1G44170	12
DEG_only	DEG_only	GO:0009451	RNA modification	56/4494	220/29066	8.13609583315143e-05	0.00171671622079495	0.00135927856701222	AT1G15510/AT3G15000/AT2G37310/AT2G29760/AT5G27110/AT5G03800/AT4G39530/AT1G17630/AT3G14730/AT4G37170/AT2G33680/AT1G05750/AT1G34160/AT3G58590/AT3G13880/AT1G71460/AT2G15690/AT4G38010/AT1G80780/AT5G16860/AT3G11460/AT5G37570/AT3G47530/AT5G47460/AT3G02330/AT3G53360/AT4G02750/AT2G21090/AT3G13770/AT3G26540/AT3G03580/AT3G26782/AT2G27610/AT2G13600/AT1G06140/AT3G49710/AT1G55870/AT2G33760/AT2G04860/AT2G35030/AT3G18970/AT3G01580/AT5G42450/AT3G25430/AT2G03880/AT2G17210/AT5G08305/AT3G56550/AT1G74600/AT1G20230/AT4G14850/AT1G11290/AT1G68930/AT3G49170/AT5G15340/AT1G32415	56
DEG_only	DEG_only	GO:0005507	copper ion binding	59/4494	237/29066	0.000104163083360946	0.0021668855510439	0.0017157180965754	AT5G05390/AT2G40370/AT1G76160/AT1G66200/AT2G33210/AT3G23940/AT5G10230/AT2G36530/AT1G64640/AT2G07695/AT3G55010/AT3G23990/AT3G58610/AT5G01040/AT3G09200/AT1G02920/AT1G08500/AT1G63440/AT5G53870/AT3G17820/AT3G09390/AT1G13440/AT5G08690/AT5G58910/AT4G12420/AT1G14980/AT2G05710/AT3G16460/AT5G60020/AT5G04590/AT2G36880/AT5G20230/AT1G72230/AT5G17920/AT4G15940/AT2G20420/AT1G65930/AT4G05400/AT3G15020/AT2G36460/AT4G12880/AT1G35720/AT3G60280/AT4G37160/AT3G16420/AT3G52930/AT5G21105/AT1G50940/AT1G62380/AT1G61570/AT5G65020/AT5G21100/AT1G15140/AT5G48450/AT1G02410/AT2G30210/AT3G27200/AT5G08300/AT1G76100	59
DEG_only	DEG_only	GO:0009751	response to salicylic acid	44/4494	164/29066	0.000126072181388375	0.00258623072098097	0.00204775136728778	AT2G33380/AT3G01420/AT1G43160/AT5G67480/AT2G16720/AT1G71030/AT1G22640/AT1G21270/AT5G62470/AT4G37610/AT1G76680/AT2G46830/AT2G40000/AT1G34670/AT5G13330/AT4G32940/AT3G02940/AT3G50060/AT1G49010/AT1G13960/AT4G10500/AT3G50480/AT4G31800/AT4G34990/AT3G51440/AT4G01280/AT5G54230/AT3G48920/AT1G12130/AT5G04760/AT1G01060/AT5G52660/AT5G15310/AT3G02885/AT1G48000/AT5G43470/AT3G51430/AT5G61420/AT1G66700/AT1G55870/AT3G46590/AT1G74430/AT4G23270/AT1G79180	44
DEG_only	DEG_only	GO:0005506	iron ion binding	64/4494	265/29066	0.000140517203615858	0.00284306725672086	0.00225111194256984	AT4G19230/AT3G48520/AT5G23190/AT5G08250/AT4G13770/AT2G29090/AT5G07990/AT1G13080/AT5G45340/AT2G45570/AT1G64950/AT1G14520/AT3G14680/AT4G27710/AT3G26180/AT3G20100/AT3G26290/AT4G13290/AT3G28740/AT5G01600/AT5G48000/AT4G34890/AT4G39510/AT3G14690/AT2G27150/AT2G19800/AT1G13090/AT4G15440/AT2G30490/AT2G34500/AT1G11600/AT5G57220/AT2G22330/AT5G57800/AT1G16400/AT2G45970/AT5G09970/AT1G13110/AT3G20120/AT3G14620/AT3G30180/AT3G19270/AT3G26280/AT3G11050/AT4G12320/AT1G65340/AT3G03470/AT4G37400/AT3G14660/AT2G24180/AT3G26300/AT5G57260/AT5G25120/AT3G26330/AT4G19210/AT2G34490/AT5G47990/AT1G14290/AT2G27000/AT1G01600/AT3G26230/AT4G37330/AT1G54500/AT1G78490	64
DEG_only	DEG_only	GO:0006606	protein import into nucleus	15/4494	36/29066	0.000145534013040863	0.00289222806561575	0.00229003697459224	AT5G20020/AT2G31660/AT4G16143/AT2G45000/AT3G14120/AT1G14850/AT3G06720/AT4G32910/AT3G57350/AT2G46520/AT5G55190/AT2G05120/AT4G02150/AT1G80680/AT5G53480	15
DEG_only	DEG_only	GO:0009644	response to high light intensity	22/4494	64/29066	0.00014686330732646	0.00289222806561575	0.00229003697459224	AT1G01470/AT4G32770/AT2G17840/AT2G22240/AT1G71030/AT2G41430/AT4G18290/AT2G05100/AT2G39460/AT2G05070/AT3G55280/AT4G12400/AT1G27730/AT2G47450/AT1G54050/AT1G52560/AT5G12030/AT2G47180/AT4G17490/AT1G17420/AT3G59770/AT2G19310	22
DEG_only	DEG_only	GO:0009705	plant-type vacuole membrane	34/4494	118/29066	0.000164037968599567	0.00318794841607316	0.0025241853616914	AT5G17220/AT3G51860/AT1G73190/AT1G16390/AT1G58030/AT4G17970/AT1G08920/AT5G13750/AT1G75500/AT1G12950/AT5G14570/AT2G21410/AT2G38170/AT3G55120/AT1G63010/AT5G60780/AT2G02020/AT4G18425/AT5G49890/AT1G08090/AT2G43330/AT4G11150/AT2G25810/AT5G57630/AT3G18440/AT1G22550/AT5G13740/AT3G57330/AT1G32400/AT3G27170/AT2G02040/AT4G18160/AT5G40890/AT3G16690	34
DEG_only	DEG_only	GO:0003743	translation initiation factor activity	32/4494	109/29066	0.000172365887745744	0.00330629111948654	0.00261788791914588	AT2G23350/AT1G49760/AT3G13920/AT5G57870/AT1G69410/AT4G38710/AT2G40290/AT1G04170/AT3G57290/AT5G27640/AT4G20980/AT5G25780/AT3G56150/AT1G10840/AT1G29240/AT2G46280/AT3G11400/AT5G35620/AT1G18070/AT2G34750/AT5G54940/AT5G44320/AT4G11160/AT5G25754/AT2G39990/AT2G24060/AT3G07300/AT2G34970/AT5G10625/AT5G05470/AT1G17440/AT1G34360	32
DEG_only	DEG_only	GO:0005654	nucleoplasm	37/4494	133/29066	0.000190819693944407	0.00361334215328063	0.00286100782688578	AT5G14520/AT1G72440/AT5G16970/AT5G15550/AT2G18220/AT5G47700/AT4G32720/AT1G79150/AT4G00810/AT3G53230/AT5G57280/AT5G41520/AT5G02530/AT1G03360/AT3G55510/AT4G16143/AT3G06720/AT1G02140/AT2G40430/AT1G09760/AT1G01100/AT2G44580/AT1G10930/AT3G12380/AT3G19760/AT2G16950/AT4G02150/AT5G26770/AT1G59760/AT2G24490/AT3G05830/AT4G00020/AT2G06990/AT2G17250/AT4G02970/AT3G05380/AT5G37720	37
DEG_only	DEG_only	GO:0004386	helicase activity	37/4494	134/29066	0.000224833282192777	0.00415233924443881	0.00328778028049141	AT5G08610/AT5G62190/AT1G31970/AT5G08620/AT3G13920/AT1G59990/AT4G16630/AT4G09730/AT2G40700/AT3G22330/AT3G09720/AT5G54910/AT5G04895/AT3G62310/AT5G60990/AT1G48650/AT4G34910/AT3G16840/AT4G15850/AT2G28600/AT2G33730/AT1G51380/AT4G15570/AT1G15260/AT1G63250/AT1G33390/AT5G11170/AT3G19760/AT5G11200/AT2G19120/AT5G46280/AT3G18510/AT5G61000/AT1G55150/AT1G44900/AT2G07690/AT3G20010	37
DEG_only	DEG_only	GO:0010411	xyloglucan metabolic process	17/4494	45/29066	0.000224906661851797	0.00415233924443881	0.00328778028049141	AT3G44990/AT1G65310/AT1G10550/AT1G11545/AT4G14130/AT5G48070/AT1G32170/AT3G28150/AT4G25810/AT4G30270/AT4G37800/AT4G28850/AT3G62720/AT3G48580/AT5G13870/AT4G30290/AT5G65730	17
DEG_only	DEG_only	GO:0009828	plant-type cell wall loosening	15/4494	38/29066	0.000297591128573221	0.00537684131299869	0.00425732865249014	AT1G69530/AT2G40610/AT5G02260/AT2G39700/AT3G29030/AT4G28250/AT1G26770/AT5G66460/AT4G17030/AT2G03090/AT4G30270/AT2G20750/AT3G03220/AT1G20190/AT2G37640	15
DEG_only	DEG_only	GO:0008757	S-adenosylmethionine-dependent methyltransferase activity	25/4494	80/29066	0.000298511162942378	0.00537684131299869	0.00425732865249014	AT1G15125/AT3G56080/AT4G34050/AT1G21130/AT1G21100/AT4G00750/AT2G34300/AT1G29470/AT5G37990/AT1G78240/AT5G04370/AT1G04430/AT1G21120/AT1G21110/AT5G65860/AT4G19120/AT4G36470/AT4G35160/AT1G77260/AT4G10760/AT5G54160/AT1G66700/AT4G18030/AT1G76090/AT2G43200	25
DEG_only	DEG_only	GO:0016798	hydrolase activity, acting on glycosyl bonds	16/4494	42/29066	0.00030557893968228	0.00543783245675575	0.00430562082418533	AT3G44990/AT1G65310/AT1G10550/AT1G11545/AT4G14130/AT5G48070/AT3G10740/AT1G32170/AT4G25810/AT4G30270/AT4G37800/AT4G28850/AT3G48580/AT5G13870/AT4G30290/AT5G65730	16
DEG_only	DEG_only	GO:0000049	tRNA binding	10/4494	20/29066	0.000318716876286963	0.00560410507471243	0.00443727380394506	AT5G15810/AT1G36310/AT4G13780/AT5G49030/AT4G39280/AT1G50200/AT5G47680/AT3G59980/AT2G40660/AT1G72560	10
DEG_only	DEG_only	GO:0042626	ATPase activity, coupled to transmembrane movement of substances	31/4494	108/29066	0.000335309071675997	0.00582648822194644	0.00461335453414282	AT5G13580/AT3G55090/AT2G39350/AT3G62150/AT5G19410/AT5G06530/AT1G59870/AT4G15233/AT3G28860/AT1G53270/AT2G34660/AT3G25620/AT1G04120/AT1G71960/AT3G62700/AT1G53390/AT3G55130/AT3G21250/AT1G15210/AT1G51500/AT3G10670/AT1G31770/AT2G13610/AT2G41700/AT1G54350/AT2G29940/AT3G59140/AT3G55110/AT4G15215/AT2G28070/AT3G53480	31
DEG_only	DEG_only	GO:0009738	abscisic acid-activated signaling pathway	54/4494	222/29066	0.000368896746593095	0.00630354455837446	0.00499108292367461	AT2G46680/AT4G26080/AT5G57050/AT1G69260/AT4G34000/AT2G38310/AT5G52300/AT1G72770/AT1G52400/AT5G05440/AT1G05100/AT2G22430/AT2G22660/AT3G19580/AT1G45249/AT5G62470/AT2G36270/AT3G19100/AT1G62660/AT4G33950/AT3G07360/AT1G18100/AT1G17550/AT3G63060/AT5G46790/AT1G65690/AT1G64060/AT5G53160/AT5G01810/AT5G11270/AT1G10840/AT4G37790/AT2G32510/AT3G57530/AT1G18890/AT5G64750/AT1G54830/AT4G21940/AT1G49720/AT3G19290/AT3G15730/AT5G25980/AT5G58670/AT2G30020/AT3G56850/AT5G20910/AT1G75240/AT5G01550/AT5G04870/AT3G01650/AT2G26300/AT2G17820/AT5G65310/AT3G51850	54
DEG_only	DEG_only	GO:0006607	NLS-bearing protein import into nucleus	9/4494	17/29066	0.000371298833160852	0.00630354455837446	0.00499108292367461	AT4G27640/AT5G19820/AT3G08943/AT3G16310/AT4G16143/AT3G06720/AT3G08947/AT4G02150/AT5G53480	9
DEG_only	DEG_only	GO:0005763	mitochondrial small ribosomal subunit	7/4494	11/29066	0.000389396815661357	0.00639043440813138	0.00505988142923705	AT1G16870/AT1G64880/AT1G77750/AT1G31817/AT3G18240/AT3G22300/AT2G34520	7
DEG_only	DEG_only	GO:0009061	anaerobic respiration	7/4494	11/29066	0.000389396815661357	0.00639043440813138	0.00505988142923705	AT3G10020/AT1G19530/AT3G27220/AT1G33055/AT2G41730/AT5G15120/AT5G66760	7
DEG_only	DEG_only	GO:0009415	response to water	7/4494	11/29066	0.000389396815661357	0.00639043440813138	0.00505988142923705	AT3G50970/AT1G20450/AT1G20440/AT1G76180/AT2G21490/AT3G50980/AT4G39130	7
DEG_only	DEG_only	GO:0005764	lysosome	14/4494	35/29066	0.000400624911438947	0.0065024504856629	0.00514857462820902	AT4G36880/AT5G60360/AT4G16190/AT3G54940/AT4G01610/AT4G39090/AT1G47128/AT3G48350/AT1G02305/AT4G35350/AT3G45310/AT2G21430/AT3G48340/AT5G50260	14
DEG_only	DEG_only	GO:0000325	plant-type vacuole	16/4494	43/29066	0.000417351442162563	0.0067003052181968	0.00530523400735249	AT1G54000/AT1G62660/AT2G34660/AT2G21410/AT1G04120/AT3G62700/AT1G63010/AT3G21250/AT4G35350/AT5G27150/AT4G11150/AT3G59140/AT2G02040/AT3G58730/AT5G50260/AT5G39510	16
DEG_only	DEG_only	GO:0009735	response to cytokinin	50/4494	203/29066	0.000437187413575395	0.00694328827796621	0.00549762554026331	AT1G13420/AT3G07110/AT3G49010/AT2G33210/AT3G25520/AT3G51800/AT3G10520/AT4G39330/AT5G10360/AT4G17520/AT4G28520/AT4G39260/AT2G37270/AT2G19730/AT5G01600/AT3G09200/AT1G16350/AT3G16770/AT1G69040/AT3G54010/AT1G11910/AT1G19050/AT2G44060/AT3G63110/AT1G52230/AT5G58140/AT1G78240/AT5G42020/AT4G37790/AT3G27925/AT4G09650/AT3G11050/AT3G07230/AT4G16110/AT1G12000/AT5G42270/AT4G11150/AT5G04430/AT1G59940/AT2G36460/AT1G10470/AT5G15090/AT1G62380/AT1G15140/AT5G46290/AT3G02180/AT4G28720/AT1G05180/AT5G67500/AT5G42890	50
DEG_only	DEG_only	GO:0005887	integral component of plasma membrane	40/4494	153/29066	0.000442757109973605	0.0069569388450108	0.00550843392139614	AT5G13170/AT4G36670/AT4G35300/AT5G55930/AT5G42570/AT1G08890/AT1G10550/AT1G08920/AT5G64740/AT1G64060/AT5G23660/AT3G22910/AT1G71880/AT2G18480/AT3G52850/AT1G28230/AT1G55350/AT1G11260/AT5G50800/AT3G05150/AT5G17190/AT4G27730/AT5G09220/AT3G62270/AT1G71890/AT3G57330/AT3G19930/AT5G16150/AT3G24300/AT3G06450/AT2G37940/AT5G27350/AT4G18160/AT3G48740/AT2G20780/AT4G04750/AT2G01180/AT3G16690/AT2G47160/AT3G28007	40
DEG_only	DEG_only	GO:0005975	carbohydrate metabolic process	75/4494	335/29066	0.000490758906530171	0.00758287776544304	0.00600404603742096	AT2G42790/AT1G52400/AT2G28470/AT1G02850/AT4G16260/AT3G21370/AT1G23190/AT4G34480/AT1G10640/AT4G09020/AT2G41850/AT1G48100/AT1G62660/AT5G28510/AT3G06770/AT3G20440/AT3G55430/AT1G22880/AT3G62110/AT1G73740/AT1G60590/AT3G62740/AT1G11840/AT3G48530/AT4G23500/AT3G06510/AT5G64570/AT1G45191/AT3G60130/AT2G27500/AT5G20950/AT1G02310/AT3G62750/AT1G03310/AT2G36390/AT3G61490/AT3G04880/AT1G80160/AT1G35580/AT5G57330/AT1G61820/AT3G58750/AT5G01260/AT2G01630/AT1G26560/AT4G24450/AT5G63810/AT1G11820/AT5G18200/AT2G44460/AT3G15020/AT2G43600/AT1G60260/AT2G44490/AT5G25980/AT5G58090/AT5G20710/AT4G25000/AT5G49650/AT3G61610/AT3G03640/AT2G37720/AT5G49215/AT5G11720/AT5G66530/AT3G13750/AT3G60140/AT4G24260/AT5G43330/AT1G61810/AT1G80460/AT1G15380/AT1G70820/AT5G08380/AT2G32090	75
DEG_only	DEG_only	GO:0042542	response to hydrogen peroxide	22/4494	69/29066	0.000492861384890002	0.00758287776544304	0.00600404603742096	AT1G77120/AT4G21870/AT5G67480/AT5G05410/AT2G22240/AT5G39610/AT5G01600/AT4G37610/AT4G35090/AT1G20630/AT4G12400/AT1G35580/AT3G11050/AT2G18170/AT1G54050/AT1G07400/AT3G10930/AT1G52560/AT5G12030/AT2G47180/AT3G06590/AT2G19310	22
DEG_only	DEG_only	GO:0016491	oxidoreductase activity	80/4494	363/29066	0.000541229529972908	0.00824119603886582	0.0065252957981541	AT4G34230/AT4G30470/AT1G14730/AT1G30700/AT1G54870/AT1G14520/AT1G09500/AT1G66800/AT1G67730/AT1G64710/AT5G16010/AT2G34810/AT4G05020/AT5G19440/AT4G21580/AT2G27150/AT1G75200/AT1G06430/AT3G04000/AT2G47130/AT3G61220/AT1G30760/AT4G30210/AT1G80820/AT1G75280/AT1G49670/AT1G06080/AT2G37770/AT1G63940/AT1G06350/AT3G23510/AT2G29330/AT5G50160/AT4G05530/AT5G60020/AT5G43450/AT1G65840/AT3G09940/AT4G23420/AT3G06810/AT3G47350/AT4G09750/AT5G60340/AT1G60730/AT3G09580/AT1G60680/AT1G79870/AT4G23890/AT5G44390/AT3G50560/AT3G06060/AT5G04140/AT4G37160/AT5G54000/AT2G29310/AT1G50940/AT3G15850/AT4G25570/AT1G35190/AT4G15093/AT2G29290/AT4G16765/AT1G06360/AT4G29720/AT1G15140/AT3G02280/AT3G55290/AT5G44410/AT5G44400/AT4G35420/AT5G38630/AT1G60710/AT4G13180/AT3G04870/AT4G20760/AT3G60370/AT2G29370/AT5G65930/AT1G06650/AT3G20790	80
